uniqid	distschl	dyear
9909100477	.8	1999
9909100483	.57	1999
9909100491	.1	1999
9909100497	.72	1999
9909100514	.5	1999
9909100525	2.42	1999
9909100531	4.65	1999
9909100538	14.48	1999
9909100539	10.96	1999
9909100542	.47	1999
9909100543	.47	1999
9909100545	0	1999
9909100552	.17	1999
9909100567	17	1999
9909100586	12.21	1999
9909100587	15.82	1999
9909100590	.46	1999
9909100596	.98	1999
9909200002	.48	1999
9909200010	.89	1999
9909200012	.23	1999
9909200022	2.13	1999
9909200026	2.94	1999
9909200029	1.32	1999
9909200033	39.76	1999
9909200038	5.44	1999
9909200064	.53	1999
9909200077	.21	1999
9909200086	.47	1999
9909200088	.91	1999
9909200090	14.11	1999
9909200093	.63	1999
9909200103	.12	1999
9909200112	19.53	1999
9909200119	.63	1999
9909200125	.48	1999
9909200127	.39	1999
9909200128	2.17	1999
9909200129	.36	1999
9909200133	.22	1999
9909200142	2.87	1999
9909200147	8.47	1999
9909200148	.14	1999
9909200156	5.53	1999
9909200161	.66	1999
9909200164	10.98	1999
9909200165	10.92	1999
9909200168	1.46	1999
9909200169	.44	1999
9909200191	2.71	1999
9909200192	2.71	1999
9909200193	.35	1999
9909200194	.66	1999
9909200199	2.21	1999
9909200207	3.52	1999
9909200214	.37	1999
9909200228	.17	1999
9909200231	1.96	1999
9909200255	.88	1999
9909200261	8.91	1999
9909200266	.75	1999
9909200270	.15	1999
9909200278	.5	1999
9909200289	1.31	1999
9909200294	.13	1999
9909200295	1.58	1999
9909200298	1.95	1999
9909200300	2.95	1999
9909200304	3.88	1999
9909200313	9.77	1999
9909200317	.86	1999
9909200328	1.41	1999
9909200329	2.1	1999
9909200330	.32	1999
9909200332	.74	1999
9909200334	.59	1999
9909200335	.8	1999
9909200341	.78	1999
9909200350	.95	1999
9909200351	1.16	1999
9909200353	1.3	1999
9909200357	13.49	1999
9909200364	1.51	1999
9909200368	2.94	1999
9909200376	.37	1999
9909200377	2.94	1999
9909200382	1.14	1999
9909200385	.19	1999
9909200386	.12	1999
9909200392	.42	1999
9909200403	1.13	1999
9909200411	.63	1999
9909200416	11.68	1999
9909200418	30.97	1999
9909200421	.39	1999
9909200422	24.06	1999
9909200427	.47	1999
9909200428	1.6	1999
9909200431	.98	1999
9909200432	.93	1999
9909200437	10.85	1999
9909200447	1.37	1999
9909200449	2.94	1999
9909200457	2.19	1999
9909200462	2.39	1999
9909200467	1.08	1999
9909200473	8.84	1999
9909200481	1.39	1999
9909200483	3.32	1999
9909200487	10.79	1999
9909200489	.39	1999
9909200493	.22	1999
9909200494	3.8	1999
9909200495	2.07	1999
9909200501	1.51	1999
9909200509	.85	1999
9909200526	6.59	1999
9909200536	2.81	1999
9909200546	1.42	1999
9909200547	3.39	1999
9909200548	.7	1999
9909200550	.43	1999
9909200557	.98	1999
9909200568	1.95	1999
9909200571	.66	1999
9909200572	1.08	1999
9909200577	.96	1999
9909200590	1.04	1999
9909200591	1.28	1999
9909200593	.95	1999
9909200595	.8	1999
9909200597	.98	1999
9909200604	1.08	1999
9909200605	.66	1999
9909200611	.61	1999
9909200613	.84	1999
9909200619	.66	1999
9909200623	14.76	1999
9909200630	12.15	1999
9909200633	0	1999
9909200644	1.1	1999
9909200663	1.55	1999
9909200667	2.53	1999
9909200668	1.44	1999
9909200670	1.5	1999
9909200679	.62	1999
9909200681	4.77	1999
9909200684	2.46	1999
9909200687	2.02	1999
9909200703	.2	1999
9909200708	5.4	1999
9909200712	.23	1999
9909200727	1.03	1999
9909200734	.34	1999
9909200736	.37	1999
9909200737	.32	1999
9909200741	5.3	1999
9909200745	.54	1999
9909200746	.35	1999
9909200748	.54	1999
9909200755	.39	1999
9909200768	.12	1999
9909200770	1.5	1999
9909200775	10.48	1999
9909200776	.25	1999
9909200777	.29	1999
9909200779	8.58	1999
9909200780	5.3	1999
9909200787	.87	1999
9909200794	1.23	1999
9909200798	1.38	1999
9909200799	9.39	1999
9909200800	6.68	1999
9910100011	.11	1999
9910100026	1.79	1999
9910100031	.55	1999
9910100036	.84	1999
9910100041	.8	1999
9910100044	.15	1999
9910100045	1.06	1999
9910100048	.17	1999
9910100050	17.86	1999
9910100061	.76	1999
9910100085	.25	1999
9910100090	13	1999
9910100094	.33	1999
9910100114	.43	1999
9910100124	1.75	1999
9910100143	2.8	1999
9910100148	2.19	1999
9910100151	.86	1999
9910100164	1.04	1999
9910100168	3.38	1999
9910100169	3.27	1999
9910100175	2.65	1999
9910100187	1.37	1999
9910100189	.51	1999
9910100191	.16	1999
9910100196	.29	1999
9910100200	.53	1999
9910100223	1.91	1999
9910100243	.66	1999
9910100247	.76	1999
9910100257	1.3	1999
9910100272	2.14	1999
9910100276	.85	1999
9910100282	1.12	1999
9910100283	.17	1999
9910100284	.41	1999
9910100288	1.3	1999
9910100289	2.46	1999
9910100292	6.79	1999
9910100295	.24	1999
9910100296	.23	1999
9910100300	.28	1999
9910100301	.35	1999
9910100305	.58	1999
9910100311	.41	1999
9910100324	1.12	1999
9910100331	.4	1999
9910100337	.4	1999
9910100354	4.13	1999
9910100359	.77	1999
9910100365	1.21	1999
9910100372	.63	1999
9910100374	3.8	1999
9910100376	.28	1999
9910100384	1.09	1999
9910100389	2.34	1999
9910100394	.38	1999
9910100396	.38	1999
9910100408	.69	1999
9910100415	6.77	1999
9910100418	4.49	1999
9910100425	4.56	1999
9910100428	.69	1999
9910100430	.35	1999
9910100433	.52	1999
9910100434	.52	1999
9910100435	1.46	1999
9910100436	1.03	1999
9910100438	.15	1999
9910100444	5.93	1999
9910100453	.56	1999
9910100464	6.73	1999
9910100470	.58	1999
9910100477	.15	1999
9910100478	1.84	1999
9910100479	.61	1999
9910100481	1.79	1999
9910100484	1.1	1999
9910100486	.6	1999
9910100488	6.85	1999
9910100495	0	1999
9910100497	1.75	1999
9910100498	.41	1999
9910100500	3.17	1999
9910100508	.63	1999
9910100510	.55	1999
9910200009	.53	1999
9910200010	3.6	1999
9910200021	.94	1999
9910200024	.59	1999
9910200026	.37	1999
9910200042	23.65	1999
9910200044	6.41	1999
9910200053	.48	1999
9910200059	15.15	1999
9910200066	.89	1999
9910200067	1.41	1999
9910200088	.63	1999
9910200090	.61	1999
9910200095	.77	1999
9910200112	1.35	1999
9910200117	.45	1999
9910200122	1.06	1999
9910200127	.79	1999
9910200128	1.09	1999
9910200132	15.58	1999
9910200139	.32	1999
9910200145	2.72	1999
9910200147	1.35	1999
9910200152	2.74	1999
9910200158	.41	1999
9910200165	2.43	1999
9910200171	2.34	1999
9910200186	1.02	1999
9910200200	.42	1999
9910200205	.87	1999
9910200214	.69	1999
9910200216	8.74	1999
9910200221	.55	1999
9910200225	6.89	1999
9910200227	.42	1999
9910200231	1.16	1999
9910200235	11.18	1999
9910200236	2.52	1999
9910200238	.3	1999
9910200239	1.08	1999
9910200249	1.06	1999
9910200250	9.05	1999
9910200256	.65	1999
9910200257	.54	1999
9910200261	2.21	1999
9910200269	.14	1999
9910200277	1.29	1999
9910200284	.88	1999
9910200292	19.64	1999
9910200294	3.83	1999
9910200297	.26	1999
9910200300	.33	1999
9910200301	1.45	1999
9910200315	.26	1999
9910200318	.79	1999
9910200324	.48	1999
9910200327	.19	1999
9910200328	8.48	1999
9910200333	1.23	1999
9910200339	.26	1999
9910200341	.41	1999
9910200344	.46	1999
9910200345	.32	1999
9910200348	47.52	1999
9910200352	.86	1999
9910200360	1.55	1999
9910200374	8.98	1999
9910200384	2.24	1999
9910200391	1.51	1999
9910200399	.34	1999
9910200414	5.29	1999
9910200423	1.15	1999
9910200424	1.11	1999
9910200426	.65	1999
9910200427	.28	1999
9910200429	.1	1999
9910200435	2.47	1999
9910200444	.12	1999
9910200448	.92	1999
9910200451	3.08	1999
9910200460	1.4	1999
9910200466	3.56	1999
9910200467	.76	1999
9910200469	.76	1999
9910200473	.79	1999
9910200479	.14	1999
9910200485	1.31	1999
9910200487	9.37	1999
9910200492	1.5	1999
9910200495	1.42	1999
9910200500	29.07	1999
9910200503	1.36	1999
9910200504	.45	1999
9910200506	4.77	1999
9910200508	1.06	1999
9910200511	.27	1999
9910200517	1.72	1999
9910200520	13.72	1999
9910200523	.61	1999
9910200525	0	1999
9910200534	.48	1999
9910200536	6.86	1999
9910200537	6.86	1999
9910200548	.89	1999
9910200563	.25	1999
9910200573	.89	1999
9910200579	47.52	1999
9910200580	50.92	1999
9910200595	6.72	1999
9910200597	.67	1999
9910200599	.09	1999
9910200617	.58	1999
9910200619	.35	1999
9910200620	.83	1999
9910200625	8.99	1999
9910200628	.64	1999
9910200646	.3	1999
9910200651	3.17	1999
9910200663	.58	1999
9910200668	.73	1999
9910200670	.5	1999
9910200675	5.56	1999
9910200680	.51	1999
9910200683	.36	1999
9910200689	2.08	1999
9910200695	5.69	1999
9910200697	.59	1999
9910200704	.49	1999
9910200712	.16	1999
9910200723	2.97	1999
9910200730	.75	1999
9910200734	.55	1999
9910200735	1.01	1999
9910200736	.1	1999
9910200745	17.93	1999
9910200750	.32	1999
9910200755	.86	1999
9910200764	1.4	1999
9910200770	11.59	1999
9910200782	.96	1999
9910200786	5.21	1999
9910200791	43.18	1999
9910200795	.41	1999
9911100005	.56	1999
9911100008	1.38	1999
9911100017	.09	1999
9911100027	2.97	1999
9911100029	1.99	1999
9911100030	.47	1999
9911100042	1.18	1999
9911100043	1.18	1999
9911100050	2.08	1999
9911100054	.73	1999
9911100065	7.43	1999
9911100086	1.2	1999
9911100095	.48	1999
9911100098	.6	1999
9911100111	.44	1999
9911100113	3.17	1999
9911100149	.17	1999
9911100151	.41	1999
9911100153	1.65	1999
9911100155	3.33	1999
9911100162	1.75	1999
9911100169	.84	1999
9911100171	1.47	1999
9911100175	.14	1999
9911100176	.29	1999
9911100178	1.09	1999
9911100196	.44	1999
9911100197	.46	1999
9911100208	.38	1999
9911100209	2.03	1999
9911100213	2.96	1999
9911100214	3.78	1999
9911100219	7.58	1999
9911100220	.4	1999
9911100222	4.27	1999
9911100228	1.41	1999
9911100230	5	1999
9911100233	.96	1999
9911100234	7.69	1999
9911100248	.37	1999
9911100261	1.01	1999
9911100267	1.8	1999
9911100270	.35	1999
9911100271	2.93	1999
9911100275	.74	1999
9911100276	.6	1999
9911100289	.23	1999
9911100298	.62	1999
9911100299	.22	1999
9911100306	3.5	1999
9911100307	.38	1999
9911100309	3.75	1999
9911100313	1.88	1999
9911100333	.8	1999
9911100346	1.83	1999
9911100347	.42	1999
9911100352	.38	1999
9911100358	.52	1999
9911100360	.15	1999
9911100361	.18	1999
9911100377	.18	1999
9911100394	4.77	1999
9911100406	.37	1999
9911100407	1.49	1999
9911100411	10.58	1999
9911100412	.31	1999
9911100413	4.67	1999
9911100417	1.95	1999
9911100419	.28	1999
9911100422	2.02	1999
9911100424	2.14	1999
9911100425	.93	1999
9911100435	1.2	1999
9911100440	1.14	1999
9911100441	9.46	1999
9911100442	1.53	1999
9911100443	.18	1999
9911100445	1.38	1999
9911100450	1.12	1999
9911100451	3.53	1999
9911100457	.2	1999
9911100459	.15	1999
9911100464	.14	1999
9911100473	.42	1999
9911100474	1.63	1999
9911200007	.73	1999
9911200025	12.37	1999
9911200026	.51	1999
9911200030	.43	1999
9911200036	.87	1999
9911200037	.5	1999
9911200039	.94	1999
9911200056	9.45	1999
9911200067	.81	1999
9911200087	.69	1999
9911200093	2.02	1999
9911200095	34.8	1999
9911200096	1.33	1999
9911200097	.8	1999
9911200108	3.64	1999
9911200112	1.95	1999
9911200119	.45	1999
9911200127	.66	1999
9911200149	.96	1999
9911200159	.1	1999
9911200160	.2	1999
9911200175	12.11	1999
9911200177	1	1999
9911200189	2.87	1999
9911200195	.86	1999
9911200202	2.71	1999
9911200210	3.06	1999
9911200211	3.21	1999
9911200213	.52	1999
9911200216	1.13	1999
9911200222	1.33	1999
9911200227	21.41	1999
9911200229	.45	1999
9911200230	.83	1999
9911200231	.67	1999
9911200233	1.68	1999
9911200246	6.88	1999
9911200262	6.64	1999
9911200275	.46	1999
9911200277	.37	1999
9911200281	.89	1999
9911200285	.99	1999
9911200286	32.22	1999
9911200292	4.51	1999
9911200308	1.28	1999
9911200309	1.28	1999
9911200328	.27	1999
9911200331	2.88	1999
9911200355	24.56	1999
9911200357	1.08	1999
9911200358	1.39	1999
9911200366	3.36	1999
9911200367	3.76	1999
9911200382	2	1999
9911200390	.28	1999
9911200392	.71	1999
9911200393	.91	1999
9911200400	.59	1999
9911200411	.6	1999
9911200412	.91	1999
9911200418	.63	1999
9911200443	.44	1999
9911200447	.39	1999
9911200448	1.28	1999
9911200449	.29	1999
9911200450	.1	1999
9911200457	.15	1999
9911200460	2.56	1999
9911200469	.31	1999
9911200470	2.17	1999
9911200473	1.51	1999
9911200490	.41	1999
9911200495	.53	1999
9911200502	.87	1999
9911200506	18.14	1999
9911200508	19.17	1999
9911200509	.16	1999
9911200511	2.05	1999
9911200521	.99	1999
9911200523	.5	1999
9911200532	9.99	1999
9911200534	.3	1999
9911200540	1.48	1999
9911200555	5.86	1999
9911200556	.83	1999
9911200567	2.02	1999
9911200582	3.06	1999
9911200584	3.76	1999
9911200591	.94	1999
9911200601	.45	1999
9911200606	1.12	1999
9911200621	.51	1999
9911200626	1.27	1999
9911200633	.3	1999
9911200634	.45	1999
9911200641	.19	1999
9911200642	3.7	1999
9911200645	.47	1999
9911200650	1.55	1999
9911200654	.84	1999
9911200657	.84	1999
9911200672	1.28	1999
9911200675	1.35	1999
9911200681	.53	1999
9911200683	2.23	1999
9911200686	.88	1999
9911200687	2.36	1999
9911200699	.62	1999
9911200703	.7	1999
9911200711	.54	1999
9911200712	.81	1999
9911200713	1.28	1999
9911200714	1.23	1999
9911200725	.77	1999
9911200726	.77	1999
9911200734	.43	1999
9911200737	1.57	1999
9911200744	4.7	1999
9911200758	.23	1999
9911200759	2.02	1999
9912100007	.19	1999
9912100014	2.43	1999
9912100021	1.52	1999
9912100023	14.15	1999
9912100026	.75	1999
9912100041	2.8	1999
9912100052	1.81	1999
9912100056	.66	1999
9912100058	.72	1999
9912100069	.97	1999
9912100073	.31	1999
9912100087	9.18	1999
9912100098	.76	1999
9912100099	.04	1999
9912100106	.39	1999
9912100107	.55	1999
9912100109	2.6	1999
9912100143	.25	1999
9912100146	2.94	1999
9912100156	.27	1999
9912100157	1.1	1999
9912100168	1.38	1999
9912100174	0	1999
9912100178	10.69	1999
9912100182	1.06	1999
9912100186	1.12	1999
9912100187	.6	1999
9912100195	1.07	1999
9912100199	.32	1999
9912100203	.57	1999
9912100205	.57	1999
9912100207	.82	1999
9912100208	.82	1999
9912100210	1.17	1999
9912100213	.2	1999
9912100216	2.77	1999
9912100218	8.88	1999
9912100219	.9	1999
9912100221	6.88	1999
9912100227	2.99	1999
9912100230	1.65	1999
9912100236	.3	1999
9912100241	1.53	1999
9912100246	1.6	1999
9912100247	.71	1999
9912100251	.25	1999
9912100252	.26	1999
9912100253	.24	1999
9912100254	8.11	1999
9912100257	.44	1999
9912100278	.72	1999
9912100279	2.33	1999
9912100282	.71	1999
9912100287	.44	1999
9912100294	.42	1999
9912100299	.54	1999
9912100305	.81	1999
9912100308	.27	1999
9912100309	.35	1999
9912100335	1.06	1999
9912100336	2.59	1999
9912100344	.74	1999
9912100354	.86	1999
9912100357	1.62	1999
9912100361	1.82	1999
9912100365	1.06	1999
9912100379	.2	1999
9912100381	1.24	1999
9912100386	.3	1999
9912100389	1.64	1999
9912100394	.34	1999
9912100403	.91	1999
9912100409	1.61	1999
9912100416	9.14	1999
9912100430	.23	1999
9912100432	.28	1999
9912100433	1.36	1999
9912100435	1.06	1999
9912100436	.45	1999
9912100444	.45	1999
9912100448	1.71	1999
9912100453	.25	1999
9912100463	1.14	1999
9912100464	5.13	1999
9912100466	.57	1999
9912100470	6.14	1999
9912100481	.74	1999
9912100487	.88	1999
9912100490	2.95	1999
9912100492	2.15	1999
9912100496	.4	1999
9912100499	1.49	1999
9912200016	5.29	1999
9912200026	2.07	1999
9912200032	2.12	1999
9912200033	.81	1999
9912200034	.86	1999
9912200036	1.85	1999
9912200037	2.8	1999
9912200039	1.73	1999
9912200059	4.61	1999
9912200067	6.46	1999
9912200070	1.05	1999
9912200079	.55	1999
9912200093	.1	1999
9912200098	.72	1999
9912200099	5.13	1999
9912200101	5.39	1999
9912200105	.72	1999
9912200106	.99	1999
9912200111	.51	1999
9912200116	.86	1999
9912200118	.37	1999
9912200119	.49	1999
9912200125	4.02	1999
9912200130	2.16	1999
9912200134	1.27	1999
9912200136	1.15	1999
9912200139	1.3	1999
9912200150	3.96	1999
9912200152	.3	1999
9912200157	.51	1999
9912200159	.55	1999
9912200164	.1	1999
9912200165	.17	1999
9912200177	1.72	1999
9912200182	7.23	1999
9912200187	.75	1999
9912200188	.76	1999
9912200195	1.41	1999
9912200198	2.24	1999
9912200201	.69	1999
9912200205	1.11	1999
9912200214	.17	1999
9912200234	7.96	1999
9912200235	1.35	1999
9912200240	.56	1999
9912200243	4.43	1999
9912200244	8.42	1999
9912200245	8.42	1999
9912200251	6.93	1999
9912200254	1.01	1999
9912200255	.3	1999
9912200257	1.29	1999
9912200259	.51	1999
9912200260	.61	1999
9912200277	.65	1999
9912200278	4.43	1999
9912200279	.79	1999
9912200280	4.61	1999
9912200286	3.21	1999
9912200314	.66	1999
9912200315	3.32	1999
9912200336	.38	1999
9912200344	7.32	1999
9912200345	10.45	1999
9912200347	2	1999
9912200354	1.29	1999
9912200367	1.16	1999
9912200374	23.83	1999
9912200375	1.83	1999
9912200379	8.42	1999
9912200419	.38	1999
9912200422	.65	1999
9912200425	.96	1999
9912200432	2.16	1999
9912200437	.17	1999
9912200438	.66	1999
9912200439	2.34	1999
9912200441	.92	1999
9912200442	.42	1999
9912200446	51.83	1999
9912200447	51.92	1999
9912200449	2.82	1999
9912200452	1.73	1999
9912200454	1.67	1999
9912200461	1.09	1999
9912200465	5.29	1999
9912200476	.79	1999
9912200477	.55	1999
9912200478	.62	1999
9912200487	2.93	1999
9912200493	1.44	1999
9912200497	1.25	1999
9912200498	1.18	1999
9912200502	.7	1999
9912200505	.69	1999
9912200515	.69	1999
9912200516	.67	1999
9912200521	1.16	1999
9912200524	4.34	1999
9912200529	1.55	1999
9912200530	.13	1999
9912200532	.26	1999
9912200535	.59	1999
9912200538	.5	1999
9912200554	0	1999
9912200555	.42	1999
9912200556	.17	1999
9912200557	.17	1999
9912200560	1.02	1999
9912200566	5.2	1999
9912200567	2.34	1999
9912200578	1.13	1999
9912200580	.08	1999
9912200591	1.93	1999
9912200593	5.41	1999
9912200599	.4	1999
9912200601	1.15	1999
9912200603	.86	1999
9912200610	.71	1999
9912200625	7.54	1999
9912200628	1.1	1999
9912200632	.66	1999
9912200656	2.41	1999
9912200657	3.48	1999
9912200658	2.3	1999
9912200659	.19	1999
9912200660	1.94	1999
9912200667	.38	1999
9912200678	.44	1999
9912200687	19.91	1999
9912200690	19.91	1999
9912200695	3.72	1999
9912200699	5.09	1999
9912200700	.59	1999
9912200701	1.79	1999
9912200704	.49	1999
9912200707	.09	1999
9912200708	.4	1999
9912200714	.85	1999
9912200715	1.04	1999
9912200717	.92	1999
9912200730	1.68	1999
9912200733	2.49	1999
9912200735	.97	1999
9912200747	.17	1999
9912200750	1.18	1999
9912200757	.77	1999
9912200758	.5	1999
9912200765	6.43	1999
9912200766	.28	1999
9912200769	.79	1999
9912200777	2.89	1999
9912200781	.29	1999
9912200785	1.28	1999
9912200788	.45	1999
